Tipo;Carimbo de Data/Hora;Tempo Total;Elemento;Chegando;Saindo
arrival;10/11/2025, 07:43:17.035;0.00s;115;2025-11-10 07:43:17.035;--
arrival;10/11/2025, 07:43:42.099;0.00s;116;2025-11-10 07:43:42.099;--
arrival;10/11/2025, 07:43:49.951;0.00s;117;2025-11-10 07:43:49.951;--
arrival;10/11/2025, 07:43:51.850;0.00s;118;2025-11-10 07:43:51.850;--
arrival;10/11/2025, 07:43:55.749;0.00s;119;2025-11-10 07:43:55.749;--
arrival;10/11/2025, 07:43:58.388;0.00s;120;2025-11-10 07:43:58.388;--
arrival;10/11/2025, 07:44:00.737;0.00s;121;2025-11-10 07:44:00.737;--
arrival;10/11/2025, 07:44:04.433;0.00s;122;2025-11-10 07:44:04.433;--
arrival;10/11/2025, 07:44:12.283;0.00s;123;2025-11-10 07:44:12.283;--
arrival;10/11/2025, 07:44:35.027;0.00s;124;2025-11-10 07:44:35.027;--
arrival;10/11/2025, 07:45:11.594;0.00s;125;2025-11-10 07:45:11.594;--
arrival;10/11/2025, 07:45:13.065;0.00s;126;2025-11-10 07:45:13.065;--
arrival;10/11/2025, 07:45:15.575;0.00s;127;2025-11-10 07:45:15.575;--
arrival;10/11/2025, 07:45:18.457;0.00s;128;2025-11-10 07:45:18.457;--
arrival;10/11/2025, 07:45:21.715;0.00s;129;2025-11-10 07:45:21.715;--
arrival;10/11/2025, 07:45:41.127;0.00s;130;2025-11-10 07:45:41.127;--
arrival;10/11/2025, 07:45:52.553;0.00s;131;2025-11-10 07:45:52.553;--
arrival;10/11/2025, 07:46:01.006;0.00s;132;2025-11-10 07:46:01.006;--
arrival;10/11/2025, 07:46:03.605;0.00s;133;2025-11-10 07:46:03.605;--
arrival;10/11/2025, 07:46:34.747;0.00s;134;2025-11-10 07:46:34.747;--
arrival;10/11/2025, 07:46:49.868;0.00s;135;2025-11-10 07:46:49.868;--
arrival;10/11/2025, 07:46:50.470;0.00s;136;2025-11-10 07:46:50.470;--
arrival;10/11/2025, 07:47:10.682;0.00s;137;2025-11-10 07:47:10.682;--
arrival;10/11/2025, 07:47:11.224;0.00s;138;2025-11-10 07:47:11.224;--
arrival;10/11/2025, 07:47:11.658;0.00s;139;2025-11-10 07:47:11.658;--
arrival;10/11/2025, 07:47:19.009;0.00s;140;2025-11-10 07:47:19.009;--
arrival;10/11/2025, 07:47:20.022;0.00s;141;2025-11-10 07:47:20.022;--
arrival;10/11/2025, 07:47:46.776;0.00s;142;2025-11-10 07:47:46.776;--
arrival;10/11/2025, 07:47:48.271;0.00s;143;2025-11-10 07:47:48.271;--
arrival;10/11/2025, 07:47:50.893;0.00s;144;2025-11-10 07:47:50.893;--
arrival;10/11/2025, 07:48:09.944;0.00s;145;2025-11-10 07:48:09.944;--
arrival;10/11/2025, 07:48:11.743;0.00s;146;2025-11-10 07:48:11.743;--
arrival;10/11/2025, 07:48:14.191;0.00s;147;2025-11-10 07:48:14.191;--
arrival;10/11/2025, 07:48:27.742;0.00s;148;2025-11-10 07:48:27.742;--
arrival;10/11/2025, 07:49:15.067;0.00s;149;2025-11-10 07:49:15.067;--
arrival;10/11/2025, 07:49:17.885;0.00s;150;2025-11-10 07:49:17.885;--
arrival;10/11/2025, 07:49:19.049;0.00s;151;2025-11-10 07:49:19.049;--
arrival;10/11/2025, 07:49:20.014;0.00s;152;2025-11-10 07:49:20.014;--
arrival;10/11/2025, 07:49:20.741;0.00s;153;2025-11-10 07:49:20.741;--
