Tipo;Carimbo de Data/Hora;Tempo Total;Elemento;Chegando;Saindo
arrival;10/11/2025, 08:03:15.257;0.00s;241;10/11/2025, 08:03:15.257;--
arrival;10/11/2025, 08:03:16.594;0.00s;242;10/11/2025, 08:03:16.594;--
arrival;10/11/2025, 08:03:17.636;0.00s;243;10/11/2025, 08:03:17.636;--
arrival;10/11/2025, 08:03:23.979;0.00s;244;10/11/2025, 08:03:23.979;--
arrival;10/11/2025, 08:03:24.201;0.00s;245;10/11/2025, 08:03:24.201;--
arrival;10/11/2025, 08:03:32.502;0.00s;246;10/11/2025, 08:03:32.502;--
arrival;10/11/2025, 08:03:34.058;0.00s;247;10/11/2025, 08:03:34.058;--
arrival;10/11/2025, 08:03:41.806;0.00s;248;10/11/2025, 08:03:41.806;--
arrival;10/11/2025, 08:03:44.164;0.00s;249;10/11/2025, 08:03:44.164;--
arrival;10/11/2025, 08:04:08.668;0.00s;250;10/11/2025, 08:04:08.668;--
arrival;10/11/2025, 08:04:20.037;0.00s;251;10/11/2025, 08:04:20.037;--
arrival;10/11/2025, 08:05:04.027;0.00s;252;10/11/2025, 08:05:04.027;--
arrival;10/11/2025, 08:05:05.883;0.00s;253;10/11/2025, 08:05:05.883;--
arrival;10/11/2025, 08:05:06.586;0.00s;254;10/11/2025, 08:05:06.586;--
arrival;10/11/2025, 08:05:07.185;0.00s;255;10/11/2025, 08:05:07.185;--
arrival;10/11/2025, 08:05:16.622;0.00s;256;10/11/2025, 08:05:16.622;--
arrival;10/11/2025, 08:05:17.525;0.00s;257;10/11/2025, 08:05:17.525;--
arrival;10/11/2025, 08:05:18.589;0.00s;258;10/11/2025, 08:05:18.589;--
arrival;10/11/2025, 08:05:20.334;0.00s;259;10/11/2025, 08:05:20.334;--
arrival;10/11/2025, 08:05:21.056;0.00s;260;10/11/2025, 08:05:21.056;--
arrival;10/11/2025, 08:05:21.736;0.00s;261;10/11/2025, 08:05:21.736;--
arrival;10/11/2025, 08:05:22.306;0.00s;262;10/11/2025, 08:05:22.306;--
arrival;10/11/2025, 08:05:32.469;0.00s;263;10/11/2025, 08:05:32.469;--
arrival;10/11/2025, 08:05:39.732;0.00s;264;10/11/2025, 08:05:39.732;--
arrival;10/11/2025, 08:05:41.575;0.00s;265;10/11/2025, 08:05:41.575;--
arrival;10/11/2025, 08:05:56.758;0.00s;266;10/11/2025, 08:05:56.758;--
arrival;10/11/2025, 08:05:59.987;0.00s;267;10/11/2025, 08:05:59.987;--
arrival;10/11/2025, 08:06:20.479;0.00s;268;10/11/2025, 08:06:20.479;--
arrival;10/11/2025, 08:06:20.722;0.00s;269;10/11/2025, 08:06:20.722;--
arrival;10/11/2025, 08:06:38.939;0.00s;270;10/11/2025, 08:06:38.939;--
arrival;10/11/2025, 08:07:07.425;0.00s;271;10/11/2025, 08:07:07.425;--
arrival;10/11/2025, 08:07:08.249;0.00s;272;10/11/2025, 08:07:08.249;--
arrival;10/11/2025, 08:07:18.886;0.00s;273;10/11/2025, 08:07:18.886;--
arrival;10/11/2025, 08:07:24.939;0.00s;274;10/11/2025, 08:07:24.939;--
arrival;10/11/2025, 08:07:49.950;0.00s;275;10/11/2025, 08:07:49.950;--
arrival;10/11/2025, 08:08:03.789;0.00s;276;10/11/2025, 08:08:03.789;--
arrival;10/11/2025, 08:08:14.809;0.00s;277;10/11/2025, 08:08:14.809;--
arrival;10/11/2025, 08:08:15.331;0.00s;278;10/11/2025, 08:08:15.331;--
arrival;10/11/2025, 08:08:15.825;0.00s;279;10/11/2025, 08:08:15.825;--
arrival;10/11/2025, 08:09:05.368;0.00s;280;10/11/2025, 08:09:05.368;--
arrival;10/11/2025, 08:09:13.326;0.00s;281;10/11/2025, 08:09:13.326;--
arrival;10/11/2025, 08:09:14.101;0.00s;282;10/11/2025, 08:09:14.101;--
arrival;10/11/2025, 08:09:15.137;0.00s;283;10/11/2025, 08:09:15.137;--
arrival;10/11/2025, 08:09:18.976;0.00s;284;10/11/2025, 08:09:18.976;--
arrival;10/11/2025, 08:09:20.358;0.00s;285;10/11/2025, 08:09:20.358;--
arrival;10/11/2025, 08:09:21.325;0.00s;286;10/11/2025, 08:09:21.325;--
arrival;10/11/2025, 08:09:22.188;0.00s;287;10/11/2025, 08:09:22.188;--
arrival;10/11/2025, 08:09:22.983;0.00s;288;10/11/2025, 08:09:22.983;--
arrival;10/11/2025, 08:09:37.648;0.00s;289;10/11/2025, 08:09:37.648;--
arrival;10/11/2025, 08:09:38.516;0.00s;290;10/11/2025, 08:09:38.516;--
arrival;10/11/2025, 08:09:39.611;0.00s;291;10/11/2025, 08:09:39.611;--
arrival;10/11/2025, 08:09:40.750;0.00s;292;10/11/2025, 08:09:40.750;--
arrival;10/11/2025, 08:09:41.674;0.00s;293;10/11/2025, 08:09:41.674;--
arrival;10/11/2025, 08:09:50.732;0.00s;294;10/11/2025, 08:09:50.732;--
arrival;10/11/2025, 08:09:54.799;0.00s;295;10/11/2025, 08:09:54.799;--
arrival;10/11/2025, 08:09:57.861;0.00s;296;10/11/2025, 08:09:57.861;--
arrival;10/11/2025, 08:10:19.511;0.00s;297;10/11/2025, 08:10:19.511;--
arrival;10/11/2025, 08:10:19.870;0.00s;298;10/11/2025, 08:10:19.870;--
arrival;10/11/2025, 08:10:59.578;0.00s;299;10/11/2025, 08:10:59.578;--
arrival;10/11/2025, 08:11:04.103;0.00s;300;10/11/2025, 08:11:04.103;--
arrival;10/11/2025, 08:11:05.463;0.00s;301;10/11/2025, 08:11:05.463;--
arrival;10/11/2025, 08:11:09.019;0.00s;302;10/11/2025, 08:11:09.019;--
arrival;10/11/2025, 08:11:09.909;0.00s;303;10/11/2025, 08:11:09.909;--
arrival;10/11/2025, 08:11:10.650;0.00s;304;10/11/2025, 08:11:10.650;--
arrival;10/11/2025, 08:11:11.371;0.00s;305;10/11/2025, 08:11:11.371;--
arrival;10/11/2025, 08:11:21.293;0.00s;306;10/11/2025, 08:11:21.293;--
