Tipo;Carimbo de Data/Hora;Tempo Total;Elemento;Chegando;Saindo
service;10/11/2025, 08:17:44.919;3.94s;176;10/11/2025, 08:17:44.919;10/11/2025, 08:17:48.864
service;10/11/2025, 08:17:49.835;3.59s;177;10/11/2025, 08:17:49.835;10/11/2025, 08:17:53.426
service;10/11/2025, 08:17:55.308;5.10s;178;10/11/2025, 08:17:55.308;10/11/2025, 08:18:00.410
service;10/11/2025, 08:18:01.489;7.55s;179;10/11/2025, 08:18:01.489;10/11/2025, 08:18:09.037
service;10/11/2025, 08:18:09.490;5.54s;180;10/11/2025, 08:18:09.490;10/11/2025, 08:18:15.034
service;10/11/2025, 08:18:15.529;7.19s;181;10/11/2025, 08:18:15.529;10/11/2025, 08:18:22.723
service;10/11/2025, 08:18:27.778;8.42s;182;10/11/2025, 08:18:27.778;10/11/2025, 08:18:36.199
service;10/11/2025, 08:18:37.047;9.02s;183;10/11/2025, 08:18:37.047;10/11/2025, 08:18:46.067
service;10/11/2025, 08:18:46.462;6.08s;184;10/11/2025, 08:18:46.462;10/11/2025, 08:18:52.544
service;10/11/2025, 08:18:53.074;15.07s;185;10/11/2025, 08:18:53.074;10/11/2025, 08:19:08.149
service;10/11/2025, 08:19:08.699;9.65s;186;10/11/2025, 08:19:08.699;10/11/2025, 08:19:18.349
service;10/11/2025, 08:19:18.789;9.45s;187;10/11/2025, 08:19:18.789;10/11/2025, 08:19:28.236
service;10/11/2025, 08:19:29.027;5.58s;188;10/11/2025, 08:19:29.027;10/11/2025, 08:19:34.611
service;10/11/2025, 08:19:35.216;10.30s;189;10/11/2025, 08:19:35.216;10/11/2025, 08:19:45.519
service;10/11/2025, 08:19:46.103;9.12s;190;10/11/2025, 08:19:46.103;10/11/2025, 08:19:55.222
service;10/11/2025, 08:19:55.622;15.70s;191;10/11/2025, 08:19:55.622;10/11/2025, 08:20:11.320
service;10/11/2025, 08:20:11.905;16.54s;192;10/11/2025, 08:20:11.905;10/11/2025, 08:20:28.441
service;10/11/2025, 08:20:28.965;9.32s;193;10/11/2025, 08:20:28.965;10/11/2025, 08:20:38.282
service;10/11/2025, 08:20:38.721;16.76s;194;10/11/2025, 08:20:38.721;10/11/2025, 08:20:55.481
service;10/11/2025, 08:20:55.838;21.66s;195;10/11/2025, 08:20:55.838;10/11/2025, 08:21:17.498
service;10/11/2025, 08:21:18.060;13.77s;196;10/11/2025, 08:21:18.060;10/11/2025, 08:21:31.829
service;10/11/2025, 08:21:32.260;8.41s;197;10/11/2025, 08:21:32.260;10/11/2025, 08:21:40.674
service;10/11/2025, 08:21:41.078;12.05s;198;10/11/2025, 08:21:41.078;10/11/2025, 08:21:53.133
service;10/11/2025, 08:21:53.887;9.94s;199;10/11/2025, 08:21:53.887;10/11/2025, 08:22:03.827
service;10/11/2025, 08:22:04.279;11.92s;200;10/11/2025, 08:22:04.279;10/11/2025, 08:22:16.199
service;10/11/2025, 08:22:16.517;10.11s;201;10/11/2025, 08:22:16.517;10/11/2025, 08:22:26.626
service;10/11/2025, 08:22:26.884;4.86s;202;10/11/2025, 08:22:26.884;10/11/2025, 08:22:31.741
service;10/11/2025, 08:22:32.209;3.74s;203;10/11/2025, 08:22:32.209;10/11/2025, 08:22:35.950
service;10/11/2025, 08:22:36.336;7.10s;204;10/11/2025, 08:22:36.336;10/11/2025, 08:22:43.438
service;10/11/2025, 08:22:44.954;9.15s;205;10/11/2025, 08:22:44.954;10/11/2025, 08:22:54.103
service;10/11/2025, 08:22:55.015;12.45s;206;10/11/2025, 08:22:55.015;10/11/2025, 08:23:07.469
service;10/11/2025, 08:23:07.942;8.30s;207;10/11/2025, 08:23:07.942;10/11/2025, 08:23:16.241
service;10/11/2025, 08:23:16.927;12.38s;208;10/11/2025, 08:23:16.927;10/11/2025, 08:23:29.307
service;10/11/2025, 08:23:29.714;14.27s;209;10/11/2025, 08:23:29.714;10/11/2025, 08:23:43.983
service;10/11/2025, 08:23:44.432;10.99s;210;10/11/2025, 08:23:44.432;10/11/2025, 08:23:55.422
service;10/11/2025, 08:23:56.500;9.10s;211;10/11/2025, 08:23:56.500;10/11/2025, 08:24:05.595
service;10/11/2025, 08:24:06.095;16.87s;212;10/11/2025, 08:24:06.095;10/11/2025, 08:24:22.965
service;10/11/2025, 08:24:23.358;7.43s;213;10/11/2025, 08:24:23.358;10/11/2025, 08:24:30.793
service;10/11/2025, 08:24:31.130;13.16s;214;10/11/2025, 08:24:31.130;10/11/2025, 08:24:44.286
service;10/11/2025, 08:24:44.802;12.37s;215;10/11/2025, 08:24:44.802;10/11/2025, 08:24:57.175
