Tipo;Carimbo de Data/Hora;Tempo Total;Elemento;Chegando;Saindo
arrival;07/11/2025, 08:11:03.567;0.00s;233;07/11/2025, 08:11:03.567;--
arrival;07/11/2025, 08:11:25.656;0.00s;234;07/11/2025, 08:11:25.656;--
arrival;07/11/2025, 08:11:27.657;0.00s;235;07/11/2025, 08:11:27.657;--
arrival;07/11/2025, 08:11:30.925;0.00s;236;07/11/2025, 08:11:30.925;--
arrival;07/11/2025, 08:11:33.074;0.00s;237;07/11/2025, 08:11:33.074;--
arrival;07/11/2025, 08:11:43.368;0.00s;238;07/11/2025, 08:11:43.368;--
arrival;07/11/2025, 08:12:10.059;0.00s;239;07/11/2025, 08:12:10.059;--
arrival;07/11/2025, 08:12:22.262;0.00s;240;07/11/2025, 08:12:22.262;--
arrival;07/11/2025, 08:12:25.403;0.00s;241;07/11/2025, 08:12:25.403;--
arrival;07/11/2025, 08:12:30.180;0.00s;242;07/11/2025, 08:12:30.180;--
arrival;07/11/2025, 08:12:32.707;0.00s;243;07/11/2025, 08:12:32.707;--
arrival;07/11/2025, 08:12:53.139;0.00s;244;07/11/2025, 08:12:53.139;--
arrival;07/11/2025, 08:12:59.146;0.00s;245;07/11/2025, 08:12:59.146;--
arrival;07/11/2025, 08:13:03.937;0.00s;246;07/11/2025, 08:13:03.937;--
arrival;07/11/2025, 08:13:09.093;0.00s;247;07/11/2025, 08:13:09.093;--
arrival;07/11/2025, 08:13:11.683;0.00s;248;07/11/2025, 08:13:11.683;--
arrival;07/11/2025, 08:13:13.966;0.00s;249;07/11/2025, 08:13:13.966;--
arrival;07/11/2025, 08:13:17.091;0.00s;250;07/11/2025, 08:13:17.091;--
arrival;07/11/2025, 08:13:17.983;0.00s;251;07/11/2025, 08:13:17.983;--
arrival;07/11/2025, 08:13:37.879;0.00s;252;07/11/2025, 08:13:37.879;--
arrival;07/11/2025, 08:13:41.568;0.00s;253;07/11/2025, 08:13:41.568;--
arrival;07/11/2025, 08:13:42.300;0.00s;254;07/11/2025, 08:13:42.300;--
arrival;07/11/2025, 08:13:42.869;0.00s;255;07/11/2025, 08:13:42.869;--
arrival;07/11/2025, 08:13:43.483;0.00s;256;07/11/2025, 08:13:43.483;--
arrival;07/11/2025, 08:13:44.711;0.00s;257;07/11/2025, 08:13:44.711;--
arrival;07/11/2025, 08:14:12.354;0.00s;258;07/11/2025, 08:14:12.354;--
arrival;07/11/2025, 08:14:40.573;0.00s;259;07/11/2025, 08:14:40.573;--
arrival;07/11/2025, 08:14:53.037;0.00s;260;07/11/2025, 08:14:53.037;--
arrival;07/11/2025, 08:14:58.451;0.00s;261;07/11/2025, 08:14:58.451;--
arrival;07/11/2025, 08:14:59.857;0.00s;262;07/11/2025, 08:14:59.857;--
arrival;07/11/2025, 08:15:01.130;0.00s;263;07/11/2025, 08:15:01.130;--
arrival;07/11/2025, 08:15:09.956;0.00s;264;07/11/2025, 08:15:09.956;--
arrival;07/11/2025, 08:15:12.844;0.00s;265;07/11/2025, 08:15:12.844;--
arrival;07/11/2025, 08:15:13.388;0.00s;266;07/11/2025, 08:15:13.388;--
arrival;07/11/2025, 08:15:13.804;0.00s;267;07/11/2025, 08:15:13.804;--
arrival;07/11/2025, 08:15:38.728;0.00s;268;07/11/2025, 08:15:38.728;--
arrival;07/11/2025, 08:15:45.462;0.00s;269;07/11/2025, 08:15:45.462;--
arrival;07/11/2025, 08:16:08.930;0.00s;270;07/11/2025, 08:16:08.930;--
arrival;07/11/2025, 08:16:40.491;0.00s;271;07/11/2025, 08:16:40.491;--
arrival;07/11/2025, 08:16:55.818;0.00s;272;07/11/2025, 08:16:55.818;--
