Tipo;Carimbo de Data/Hora;Tempo Total;Elemento;Chegando;Saindo
arrival;05/11/2025, 16:44:18.330;0.00s;293;05/11/2025, 16:44:18.330;--
arrival;05/11/2025, 16:44:20.252;0.00s;294;05/11/2025, 16:44:20.252;--
arrival;05/11/2025, 16:44:21.967;0.00s;295;05/11/2025, 16:44:21.967;--
arrival;05/11/2025, 16:44:24.386;0.00s;296;05/11/2025, 16:44:24.386;--
arrival;05/11/2025, 16:44:26.449;0.00s;297;05/11/2025, 16:44:26.449;--
arrival;05/11/2025, 16:44:28.891;0.00s;298;05/11/2025, 16:44:28.891;--
arrival;05/11/2025, 16:44:30.127;0.00s;299;05/11/2025, 16:44:30.127;--
arrival;05/11/2025, 16:44:49.199;0.00s;300;05/11/2025, 16:44:49.199;--
arrival;05/11/2025, 16:45:04.664;0.00s;301;05/11/2025, 16:45:04.664;--
arrival;05/11/2025, 16:45:07.024;0.00s;302;05/11/2025, 16:45:07.024;--
arrival;05/11/2025, 16:45:10.642;0.00s;303;05/11/2025, 16:45:10.642;--
arrival;05/11/2025, 16:45:11.985;0.00s;304;05/11/2025, 16:45:11.985;--
arrival;05/11/2025, 16:45:14.617;0.00s;305;05/11/2025, 16:45:14.617;--
arrival;05/11/2025, 16:45:16.927;0.00s;306;05/11/2025, 16:45:16.927;--
arrival;05/11/2025, 16:45:19.233;0.00s;307;05/11/2025, 16:45:19.233;--
arrival;05/11/2025, 16:45:21.440;0.00s;308;05/11/2025, 16:45:21.440;--
arrival;05/11/2025, 16:45:22.741;0.00s;309;05/11/2025, 16:45:22.741;--
arrival;05/11/2025, 16:45:25.368;0.00s;310;05/11/2025, 16:45:25.368;--
arrival;05/11/2025, 16:45:29.265;0.00s;311;05/11/2025, 16:45:29.265;--
arrival;05/11/2025, 16:45:31.407;0.00s;312;05/11/2025, 16:45:31.407;--
arrival;05/11/2025, 16:45:33.696;0.00s;313;05/11/2025, 16:45:33.696;--
arrival;05/11/2025, 16:45:34.914;0.00s;314;05/11/2025, 16:45:34.914;--
arrival;05/11/2025, 16:45:36.433;0.00s;315;05/11/2025, 16:45:36.433;--
arrival;05/11/2025, 16:45:37.834;0.00s;316;05/11/2025, 16:45:37.834;--
arrival;05/11/2025, 16:45:39.183;0.00s;317;05/11/2025, 16:45:39.183;--
arrival;05/11/2025, 16:45:40.824;0.00s;318;05/11/2025, 16:45:40.824;--
arrival;05/11/2025, 16:45:44.516;0.00s;319;05/11/2025, 16:45:44.516;--
arrival;05/11/2025, 16:45:47.072;0.00s;320;05/11/2025, 16:45:47.072;--
