Tipo;Carimbo de Data/Hora;Tempo Total;Elemento;Chegando;Saindo
service;05/11/2025, 16:37:35.993;1.60s;164;05/11/2025, 16:37:35.993;05/11/2025, 16:37:37.595
service;05/11/2025, 16:37:38.092;1.59s;165;05/11/2025, 16:37:38.092;05/11/2025, 16:37:39.683
service;05/11/2025, 16:37:39.862;1.33s;166;05/11/2025, 16:37:39.862;05/11/2025, 16:37:41.191
service;05/11/2025, 16:37:41.338;1.36s;167;05/11/2025, 16:37:41.338;05/11/2025, 16:37:42.700
service;05/11/2025, 16:37:42.976;0.26s;168;05/11/2025, 16:37:42.976;05/11/2025, 16:37:43.239
service;05/11/2025, 16:37:44.770;0.72s;169;05/11/2025, 16:37:44.770;05/11/2025, 16:37:45.493
service;05/11/2025, 16:37:47.438;1.87s;170;05/11/2025, 16:37:47.438;05/11/2025, 16:37:49.311
service;05/11/2025, 16:37:49.653;1.12s;171;05/11/2025, 16:37:49.653;05/11/2025, 16:37:50.771
service;05/11/2025, 16:37:51.116;1.33s;172;05/11/2025, 16:37:51.116;05/11/2025, 16:37:52.445
service;05/11/2025, 16:37:52.656;0.22s;173;05/11/2025, 16:37:52.656;05/11/2025, 16:37:52.880
service;05/11/2025, 16:37:53.643;1.29s;174;05/11/2025, 16:37:53.643;05/11/2025, 16:37:54.936
service;05/11/2025, 16:38:04.687;1.67s;175;05/11/2025, 16:38:04.687;05/11/2025, 16:38:06.358
service;05/11/2025, 16:38:07.014;1.44s;176;05/11/2025, 16:38:07.014;05/11/2025, 16:38:08.454
service;05/11/2025, 16:38:08.764;0.56s;177;05/11/2025, 16:38:08.764;05/11/2025, 16:38:09.324
service;05/11/2025, 16:38:09.779;0.44s;178;05/11/2025, 16:38:09.779;05/11/2025, 16:38:10.215
service;05/11/2025, 16:38:10.590;0.18s;179;05/11/2025, 16:38:10.590;05/11/2025, 16:38:10.770
service;05/11/2025, 16:38:11.630;1.06s;180;05/11/2025, 16:38:11.630;05/11/2025, 16:38:12.687
service;05/11/2025, 16:38:14.863;1.50s;181;05/11/2025, 16:38:14.863;05/11/2025, 16:38:16.364
service;05/11/2025, 16:38:17.733;2.26s;182;05/11/2025, 16:38:17.733;05/11/2025, 16:38:19.995
